Class,Feature,Feature_ID,Importance
2-NULL,PF3D7_1009500_ImputationMarker,2932,0
2-NULL,PF3D7_1009200_MeanImputer,2928,0
2-NULL,PF3D7_1009100_ImputationMarker,2927,0
2-NULL,PF3D7_1008900_MeanImputer,2924,0
2-NULL,PF3D7_1008600_ImputationMarker,2921,0
2-NULL,PF3D7_1008600_MeanImputer,2920,0
2-NULL,PF3D7_1008500_MeanImputer,2919,0
2-NULL,PF3D7_1008400_MeanImputer,2918,0
2-NULL,PF3D7_1007800_ImputationMarker,2913,0
2-NULL,PF3D7_1007200_MeanImputer,2907,0
2-NULL,PF3D7_1004800_MeanImputer,2880,0
2-NULL,PF3D7_1006800_MeanImputer,2904,0
2-NULL,PF3D7_1006600_MeanImputer,2902,0
2-NULL,PF3D7_1006500_ImputationMarker,2901,0
2-NULL,PF3D7_1006500_MeanImputer,2900,0
2-NULL,PF3D7_1006100_ImputationMarker,2897,0
2-NULL,PF3D7_1006100_MeanImputer,2896,0
2-NULL,PF3D7_1006000_MeanImputer,2895,0
2-NULL,PF3D7_1005800_ImputationMarker,2893,0
2-NULL,PF3D7_1005700_ImputationMarker,2891,0
2-NULL,PF3D7_1005700_MeanImputer,2890,0
2-NULL,PF3D7_1005500_MeanImputer,2888,0
2-NULL,PF3D7_1005400_ImputationMarker,2887,0
2-NULL,PF3D7_1005300_ImputationMarker,2885,0
2-NULL,PF3D7_1010100_ImputationMarker,2939,0
2-NULL,PF3D7_1010300_ImputationMarker,2942,0
2-NULL,PF3D7_1010400_ImputationMarker,2944,0
2-NULL,PF3D7_1010600_MeanImputer,2945,0
2-NULL,PF3D7_1017000_MeanImputer,3010,0
2-NULL,PF3D7_1016900_MeanImputer,3009,0
2-NULL,PF3D7_1016700_MeanImputer,3007,0
2-NULL,PF3D7_1016500_ImputationMarker,3006,0
2-NULL,PF3D7_1016500_MeanImputer,3005,0
2-NULL,PF3D7_1016200_MeanImputer,3002,0
2-NULL,PF3D7_1016100_ImputationMarker,3001,0
2-NULL,PF3D7_1015600_MeanImputer,2996,0
2-NULL,PF3D7_1015100_MeanImputer,2992,0
2-NULL,PF3D7_1014800_MeanImputer,2989,0
2-NULL,PF3D7_1014500_MeanImputer,2986,0
2-NULL,PF3D7_1014400_MeanImputer,2985,0
2-NULL,PF3D7_1014300_MeanImputer,2984,0
2-NULL,PF3D7_1013800_MeanImputer,2980,0
2-NULL,PF3D7_1013700_MeanImputer,2979,0
2-NULL,PF3D7_1013600_MeanImputer,2978,0
2-NULL,PF3D7_1013000_MeanImputer,2972,0
2-NULL,PF3D7_1012800_ImputationMarker,2970,0
2-NULL,PF3D7_1012500_MeanImputer,2966,0
2-NULL,PF3D7_1012300_MeanImputer,2964,0
2-NULL,PF3D7_1011900_MeanImputer,2960,0
2-NULL,PF3D7_1011700_MeanImputer,2958,0
2-NULL,PF3D7_1011600_ImputationMarker,2957,0
2-NULL,PF3D7_1011600_MeanImputer,2956,0
2-NULL,PF3D7_1011300_MeanImputer,2953,0
2-NULL,PF3D7_1011100_ImputationMarker,2952,0
2-NULL,PF3D7_1011000_ImputationMarker,2950,0
2-NULL,PF3D7_1005100_MeanImputer,2883,0
2-NULL,PF3D7_1004700_ImputationMarker,2879,0
2-NULL,PF3D7_0934000_MeanImputer,2782,0
2-NULL,PF3D7_0936400_MeanImputer,2807,0
2-NULL,PF3D7_1000400_ImputationMarker,2828,0
2-NULL,PF3D7_1000400_MeanImputer,2827,0
2-NULL,PF3D7_1000200_ImputationMarker,2826,0
2-NULL,PF3D7_1000100_MeanImputer,2824,0
2-NULL,PF3D7_0937800_MeanImputer,2823,0
2-NULL,PF3D7_0937600_MeanImputer,2822,0
2-NULL,PF3D7_0937400_ImputationMarker,2821,0
2-NULL,PF3D7_0937400_MeanImputer,2820,0
2-NULL,PF3D7_0937300_ImputationMarker,2819,0
2-NULL,PF3D7_0937200_ImputationMarker,2817,0
2-NULL,PF3D7_0936900_ImputationMarker,2815,0
2-NULL,PF3D7_0936600_ImputationMarker,2811,0
2-NULL,PF3D7_0936500_ImputationMarker,2809,0
2-NULL,PF3D7_0936200_MeanImputer,2806,0
2-NULL,PF3D7_1004600_ImputationMarker,2877,0
2-NULL,PF3D7_0935900_MeanImputer,2803,0
2-NULL,PF3D7_0935700_MeanImputer,2801,0
2-NULL,PF3D7_0935500_ImputationMarker,2799,0
2-NULL,PF3D7_0935300_ImputationMarker,2796,0
2-NULL,PF3D7_0935000_MeanImputer,2793,0
2-NULL,PF3D7_0934900_MeanImputer,2792,0
2-NULL,PF3D7_0934800_MeanImputer,2791,0
2-NULL,PF3D7_0934700_MeanImputer,2790,0
2-NULL,PF3D7_0934600_MeanImputer,2789,0
2-NULL,PF3D7_0934500_MeanImputer,2788,0
2-NULL,PF3D7_0934300_ImputationMarker,2786,0
2-NULL,PF3D7_0934300_MeanImputer,2785,0
2-NULL,PF3D7_0934100_MeanImputer,2783,0
2-NULL,PF3D7_1000600_MeanImputer,2830,0
2-NULL,PF3D7_1000600_ImputationMarker,2831,0
2-NULL,PF3D7_1000700_ImputationMarker,2833,0
2-NULL,PF3D7_1000800_ImputationMarker,2835,0
2-NULL,PF3D7_1004600_MeanImputer,2876,0
2-NULL,PF3D7_1004400_MeanImputer,2874,0
2-NULL,PF3D7_1004300_MeanImputer,2873,0
2-NULL,PF3D7_1004000_ImputationMarker,2870,0
2-NULL,PF3D7_1003900_ImputationMarker,2868,0
2-NULL,PF3D7_1003600_MeanImputer,2864,0
2-NULL,PF3D7_1003500_MeanImputer,2863,0
2-NULL,PF3D7_1003400_MeanImputer,2862,0
2-NULL,PF3D7_1003300_MeanImputer,2861,0
2-NULL,PF3D7_1003000_MeanImputer,2859,0
2-NULL,PF3D7_1002900_MeanImputer,2858,0
2-NULL,PF3D7_1002800_MeanImputer,2857,0
2-NULL,PF3D7_1002700_MeanImputer,2856,0
2-NULL,PF3D7_1002600_ImputationMarker,2855,0
2-NULL,PF3D7_1002300_ImputationMarker,2852,0
2-NULL,PF3D7_1002200_MeanImputer,2850,0
2-NULL,PF3D7_1002000_MeanImputer,2848,0
2-NULL,PF3D7_1001900_MeanImputer,2847,0
2-NULL,PF3D7_1001800_MeanImputer,2846,0
2-NULL,PF3D7_1001600_MeanImputer,2844,0
2-NULL,PF3D7_1001500_ImputationMarker,2843,0
2-NULL,PF3D7_1001400_MeanImputer,2841,0
2-NULL,PF3D7_1001300_MeanImputer,2840,0
2-NULL,PF3D7_1001200_MeanImputer,2839,0
2-NULL,PF3D7_1001000_MeanImputer,2838,0
2-NULL,PF3D7_1000900_ImputationMarker,2837,0
2-NULL,PF3D7_1000900_MeanImputer,2836,0
2-NULL,PF3D7_0910600_ImputationMarker,2521,0
2-NULL,PF3D7_0910000_ImputationMarker,2514,0
2-NULL,PF3D7_1017700_ImputationMarker,3018,0
2-NULL,PF3D7_0814400_MeanImputer,2194,0
2-NULL,PF3D7_0816500_ImputationMarker,2221,0
2-NULL,PF3D7_0816300_ImputationMarker,2218,0
2-NULL,PF3D7_0816200_ImputationMarker,2216,0
2-NULL,PF3D7_0816100_MeanImputer,2214,0
2-NULL,PF3D7_0816000_MeanImputer,2213,0
2-NULL,PF3D7_0815700_ImputationMarker,2210,0
2-NULL,PF3D7_0815500_MeanImputer,2207,0
2-NULL,PF3D7_0815200_MeanImputer,2205,0
2-NULL,PF3D7_0815100_ImputationMarker,2204,0
2-NULL,PF3D7_0815000_ImputationMarker,2202,0
2-NULL,PF3D7_0814900_ImputationMarker,2200,0
2-NULL,PF3D7_0814900_MeanImputer,2199,0
2-NULL,PF3D7_0814600_ImputationMarker,2197,0
2-NULL,PF3D7_0814300_MeanImputer,2193,0
2-NULL,PF3D7_0816800_MeanImputer,2224,0
2-NULL,PF3D7_0814100_ImputationMarker,2191,0
2-NULL,PF3D7_0814100_MeanImputer,2190,0
2-NULL,PF3D7_0813600_MeanImputer,2185,0
2-NULL,PF3D7_0813500_MeanImputer,2184,0
2-NULL,PF3D7_0813400_MeanImputer,2183,0
2-NULL,PF3D7_0813300_ImputationMarker,2182,0
2-NULL,PF3D7_0813100_MeanImputer,2179,0
2-NULL,PF3D7_0813000_MeanImputer,2178,0
2-NULL,PF3D7_0812500_MeanImputer,2174,0
2-NULL,PF3D7_0812300_ImputationMarker,2172,0
2-NULL,PF3D7_0812300_MeanImputer,2171,0
2-NULL,PF3D7_0812220_MeanImputer,2170,0
2-NULL,PF3D7_0812200_MeanImputer,2169,0
2-NULL,PF3D7_0816700_MeanImputer,2223,0
2-NULL,PF3D7_0816800_ImputationMarker,2225,0
2-NULL,PF3D7_0910000_MeanImputer,2513,0
2-NULL,PF3D7_0819200_ImputationMarker,2252,0
2-NULL,PF3D7_0821400_MeanImputer,2277,0
2-NULL,PF3D7_0821300_MeanImputer,2276,0
2-NULL,PF3D7_0821200_MeanImputer,2275,0
2-NULL,PF3D7_0821100_MeanImputer,2274,0
2-NULL,PF3D7_0821000_MeanImputer,2273,0
2-NULL,PF3D7_0820900_MeanImputer,2272,0
2-NULL,PF3D7_0820700_MeanImputer,2270,0
2-NULL,PF3D7_0820600_ImputationMarker,2269,0
2-NULL,PF3D7_0820600_MeanImputer,2268,0
2-NULL,PF3D7_0820200_MeanImputer,2264,0
2-NULL,PF3D7_0819900_ImputationMarker,2261,0
2-NULL,PF3D7_0819400_ImputationMarker,2255,0
2-NULL,PF3D7_0819400_MeanImputer,2254,0
2-NULL,PF3D7_0819200_MeanImputer,2251,0
2-NULL,PF3D7_0816900_MeanImputer,2226,0
2-NULL,PF3D7_0819100_ImputationMarker,2250,0
2-NULL,PF3D7_0819100_MeanImputer,2249,0
2-NULL,PF3D7_0818700_MeanImputer,2245,0
2-NULL,PF3D7_0818600_ImputationMarker,2244,0
2-NULL,PF3D7_0818300_MeanImputer,2240,0
2-NULL,PF3D7_0818200_ImputationMarker,2239,0
2-NULL,PF3D7_0818100_MeanImputer,2237,0
2-NULL,PF3D7_0817600_MeanImputer,2234,0
2-NULL,PF3D7_0817500_ImputationMarker,2233,0
2-NULL,PF3D7_0817500_MeanImputer,2232,0
2-NULL,PF3D7_0817200_MeanImputer,2229,0
2-NULL,PF3D7_0817100_MeanImputer,2228,0
2-NULL,PF3D7_0816900_ImputationMarker,2227,0
2-NULL,PF3D7_0811900_MeanImputer,2166,0
2-NULL,PF3D7_0811800_MeanImputer,2165,0
2-NULL,PF3D7_0811700_ImputationMarker,2164,0
2-NULL,PF3D7_0801300_ImputationMarker,2057,0
2-NULL,PF3D7_0804400_MeanImputer,2087,0
2-NULL,PF3D7_0804300_MeanImputer,2086,0
2-NULL,PF3D7_0803800_ImputationMarker,2084,0
2-NULL,PF3D7_0803800_MeanImputer,2083,0
2-NULL,PF3D7_0803700_MeanImputer,2082,0
2-NULL,PF3D7_0803400_MeanImputer,2079,0
2-NULL,PF3D7_0803100_MeanImputer,2076,0
2-NULL,PF3D7_0802800_MeanImputer,2074,0
2-NULL,PF3D7_0802700_ImputationMarker,2073,0
2-NULL,PF3D7_0802700_MeanImputer,2072,0
2-NULL,PF3D7_0802200_MeanImputer,2067,0
2-NULL,PF3D7_0801900_MeanImputer,2064,0
2-NULL,PF3D7_0801400_ImputationMarker,2059,0
2-NULL,PF3D7_0800900_ImputationMarker,2054,0
2-NULL,PF3D7_0811500_MeanImputer,2161,0
2-NULL,PF3D7_0800900_MeanImputer,2053,0
2-NULL,PF3D7_0800800_ImputationMarker,2052,0
2-NULL,PF3D7_0800700_ImputationMarker,2050,0
2-NULL,PF3D7_0800500_ImputationMarker,2048,0
2-NULL,PF3D7_0800500_MeanImputer,2047,0
2-NULL,PF3D7_0800200_MeanImputer,2045,0
2-NULL,PF3D7_0732900_ImputationMarker,2042,0
2-NULL,PF3D7_0732500_ImputationMarker,2040,0
2-NULL,PF3D7_0732300_ImputationMarker,2037,0
2-NULL,PF3D7_0732200_ImputationMarker,2035,0
2-NULL,PF3D7_0731700_ImputationMarker,2031,0
2-NULL,PF3D7_0731500_MeanImputer,2028,0
2-NULL,PF3D7_0731400_MeanImputer,2027,0
2-NULL,PF3D7_0804700_ImputationMarker,2091,0
2-NULL,PF3D7_0804800_MeanImputer,2092,0
2-NULL,PF3D7_0804900_MeanImputer,2093,0
2-NULL,PF3D7_0805000_ImputationMarker,2095,0
2-NULL,PF3D7_0810600_MeanImputer,2153,0
2-NULL,PF3D7_0810400_MeanImputer,2151,0
2-NULL,PF3D7_0810300_MeanImputer,2150,0
2-NULL,PF3D7_0810100_ImputationMarker,2148,0
2-NULL,PF3D7_0810000_MeanImputer,2146,0
2-NULL,PF3D7_0809900_MeanImputer,2145,0
2-NULL,PF3D7_0809700_ImputationMarker,2143,0
2-NULL,PF3D7_0809600_MeanImputer,2141,0
2-NULL,PF3D7_0809500_ImputationMarker,2140,0
2-NULL,PF3D7_0809400_MeanImputer,2138,0
2-NULL,PF3D7_0808800_ImputationMarker,2134,0
2-NULL,PF3D7_0808700_MeanImputer,2132,0
2-NULL,PF3D7_0808300_MeanImputer,2129,0
2-NULL,PF3D7_0807700_MeanImputer,2123,0
2-NULL,PF3D7_0807600_MeanImputer,2122,0
2-NULL,PF3D7_0807300_MeanImputer,2119,0
2-NULL,PF3D7_0806800_MeanImputer,2114,0
2-NULL,PF3D7_0806500_MeanImputer,2111,0
2-NULL,PF3D7_0806400_ImputationMarker,2110,0
2-NULL,PF3D7_0806400_MeanImputer,2109,0
2-NULL,PF3D7_0806100_ImputationMarker,2106,0
2-NULL,PF3D7_0806100_MeanImputer,2105,0
2-NULL,PF3D7_0805700_MeanImputer,2103,0
2-NULL,PF3D7_0805300_MeanImputer,2099,0
2-NULL,PF3D7_0805200_ImputationMarker,2098,0
2-NULL,PF3D7_0805200_MeanImputer,2097,0
2-NULL,PF3D7_0805100_MeanImputer,2096,0
2-NULL,PF3D7_0821400_ImputationMarker,2278,0
2-NULL,PF3D7_0821500_MeanImputer,2279,0
2-NULL,PF3D7_0821700_MeanImputer,2281,0
2-NULL,PF3D7_0901700_MeanImputer,2427,0
2-NULL,PF3D7_0905000_ImputationMarker,2462,0
2-NULL,PF3D7_0904700_MeanImputer,2458,0
2-NULL,PF3D7_0904500_MeanImputer,2456,0
2-NULL,PF3D7_0904200_ImputationMarker,2453,0
2-NULL,PF3D7_0904200_MeanImputer,2452,0
2-NULL,PF3D7_0903700_MeanImputer,2447,0
2-NULL,PF3D7_0903300_MeanImputer,2444,0
2-NULL,PF3D7_0903200_MeanImputer,2443,0
2-NULL,PF3D7_0903000_ImputationMarker,2441,0
2-NULL,PF3D7_0902900_ImputationMarker,2439,0
2-NULL,PF3D7_0902800_MeanImputer,2437,0
2-NULL,PF3D7_0902500_MeanImputer,2434,0
2-NULL,PF3D7_0902000_MeanImputer,2429,0
2-NULL,PF3D7_0901000_ImputationMarker,2425,0
2-NULL,PF3D7_0832700_ImputationMarker,2401,0
2-NULL,PF3D7_0901000_MeanImputer,2424,0
2-NULL,PF3D7_0900900_ImputationMarker,2423,0
2-NULL,PF3D7_0900700_ImputationMarker,2421,0
2-NULL,PF3D7_0900700_MeanImputer,2420,0
2-NULL,PF3D7_0900600_ImputationMarker,2419,0
2-NULL,PF3D7_0900500_ImputationMarker,2417,0
2-NULL,PF3D7_0900300_ImputationMarker,2415,0
2-NULL,PF3D7_0900200_ImputationMarker,2413,0
2-NULL,PF3D7_0833500_MeanImputer,2410,0
2-NULL,PF3D7_0833400_ImputationMarker,2409,0
2-NULL,PF3D7_0833200_ImputationMarker,2407,0
2-NULL,PF3D7_0833200_MeanImputer,2406,0
2-NULL,PF3D7_0833000_ImputationMarker,2404,0
2-NULL,PF3D7_0905200_MeanImputer,2464,0
2-NULL,PF3D7_0905300_MeanImputer,2465,0
2-NULL,PF3D7_0905400_MeanImputer,2466,0
2-NULL,PF3D7_0905600_MeanImputer,2468,0
2-NULL,PF3D7_0909900_MeanImputer,2512,0
2-NULL,PF3D7_0909800_ImputationMarker,2511,0
2-NULL,PF3D7_0909800_MeanImputer,2510,0
2-NULL,PF3D7_0909700_MeanImputer,2509,0
2-NULL,PF3D7_0909500_ImputationMarker,2507,0
2-NULL,PF3D7_0909400_MeanImputer,2505,0
2-NULL,PF3D7_0909100_ImputationMarker,2503,0
2-NULL,PF3D7_0909000_MeanImputer,2501,0
2-NULL,PF3D7_0908900_MeanImputer,2500,0
2-NULL,PF3D7_0908700_ImputationMarker,2498,0
2-NULL,PF3D7_0908700_MeanImputer,2497,0
2-NULL,PF3D7_0908600_MeanImputer,2496,0
2-NULL,PF3D7_0908500_MeanImputer,2495,0
2-NULL,PF3D7_0908200_MeanImputer,2493,0
2-NULL,PF3D7_0908100_ImputationMarker,2492,0
2-NULL,PF3D7_0908000_ImputationMarker,2490,0
2-NULL,PF3D7_0908000_MeanImputer,2489,0
2-NULL,PF3D7_0907800_MeanImputer,2487,0
2-NULL,PF3D7_0907700_MeanImputer,2486,0
2-NULL,PF3D7_0907600_MeanImputer,2485,0
2-NULL,PF3D7_0907200_MeanImputer,2482,0
2-NULL,PF3D7_0906600_MeanImputer,2478,0
2-NULL,PF3D7_0906400_MeanImputer,2476,0
2-NULL,PF3D7_0906200_MeanImputer,2474,0
2-NULL,PF3D7_0906100_MeanImputer,2473,0
2-NULL,PF3D7_0906000_MeanImputer,2472,0
2-NULL,PF3D7_0905600_ImputationMarker,2469,0
2-NULL,PF3D7_0832900_MeanImputer,2402,0
2-NULL,PF3D7_0832300_ImputationMarker,2398,0
2-NULL,PF3D7_0821900_MeanImputer,2283,0
2-NULL,PF3D7_0823800_MeanImputer,2306,0
2-NULL,PF3D7_0826200_ImputationMarker,2336,0
2-NULL,PF3D7_0825900_ImputationMarker,2332,0
2-NULL,PF3D7_0825400_MeanImputer,2325,0
2-NULL,PF3D7_0825200_ImputationMarker,2323,0
2-NULL,PF3D7_0825200_MeanImputer,2322,0
2-NULL,PF3D7_0825100_ImputationMarker,2321,0
2-NULL,PF3D7_0825000_MeanImputer,2319,0
2-NULL,PF3D7_0824600_MeanImputer,2315,0
2-NULL,PF3D7_0824500_MeanImputer,2314,0
2-NULL,PF3D7_0824300_MeanImputer,2312,0
2-NULL,PF3D7_0824200_MeanImputer,2311,0
2-NULL,PF3D7_0823900_ImputationMarker,2308,0
2-NULL,PF3D7_0823900_MeanImputer,2307,0
2-NULL,PF3D7_0823700_ImputationMarker,2305,0
2-NULL,PF3D7_0832300_MeanImputer,2397,0
2-NULL,PF3D7_0823600_MeanImputer,2303,0
2-NULL,PF3D7_0823400_ImputationMarker,2301,0
2-NULL,PF3D7_0823300_MeanImputer,2299,0
2-NULL,PF3D7_0822900_MeanImputer,2295,0
2-NULL,PF3D7_0822700_MeanImputer,2293,0
2-NULL,PF3D7_0822600_MeanImputer,2292,0
2-NULL,PF3D7_0822500_ImputationMarker,2291,0
2-NULL,PF3D7_0822500_MeanImputer,2290,0
2-NULL,PF3D7_0822400_MeanImputer,2289,0
2-NULL,PF3D7_0822300_ImputationMarker,2288,0
2-NULL,PF3D7_0822200_MeanImputer,2286,0
2-NULL,PF3D7_0822100_MeanImputer,2285,0
2-NULL,PF3D7_0822000_MeanImputer,2284,0
2-NULL,PF3D7_0826300_MeanImputer,2337,0
2-NULL,PF3D7_0826400_ImputationMarker,2339,0
2-NULL,PF3D7_0826500_MeanImputer,2340,0
2-NULL,PF3D7_0826600_ImputationMarker,2342,0
2-NULL,PF3D7_0831600_MeanImputer,2394,0
2-NULL,PF3D7_0831400_ImputationMarker,2393,0
2-NULL,PF3D7_0831300_MeanImputer,2391,0
2-NULL,PF3D7_0831100_ImputationMarker,2389,0
2-NULL,PF3D7_0830700_ImputationMarker,2384,0
2-NULL,PF3D7_0830300_MeanImputer,2379,0
2-NULL,PF3D7_0829600_ImputationMarker,2377,0
2-NULL,PF3D7_0829200_ImputationMarker,2372,0
2-NULL,PF3D7_0829100_MeanImputer,2370,0
2-NULL,PF3D7_0828900_ImputationMarker,2368,0
2-NULL,PF3D7_0828800_MeanImputer,2366,0
2-NULL,PF3D7_0828700_MeanImputer,2365,0
2-NULL,PF3D7_0828600_MeanImputer,2364,0
2-NULL,PF3D7_0828500_MeanImputer,2363,0
2-NULL,PF3D7_0828400_MeanImputer,2362,0
2-NULL,PF3D7_0828200_MeanImputer,2360,0
2-NULL,PF3D7_0828000_ImputationMarker,2358,0
2-NULL,PF3D7_0828000_MeanImputer,2357,0
2-NULL,PF3D7_0827600_MeanImputer,2353,0
2-NULL,PF3D7_0827500_MeanImputer,2352,0
2-NULL,PF3D7_0827400_ImputationMarker,2351,0
2-NULL,PF3D7_0827400_MeanImputer,2350,0
2-NULL,PF3D7_0827300_MeanImputer,2349,0
2-NULL,PF3D7_0827200_ImputationMarker,2348,0
2-NULL,PF3D7_0827100_MeanImputer,2346,0
2-NULL,PF3D7_0826900_MeanImputer,2344,0
2-NULL,PF3D7_0826700_MeanImputer,2343,0
2-NULL,PF3D7_1017200_ImputationMarker,3013,0
2-NULL,PF3D7_1018100_MeanImputer,3022,0
2-NULL,PF3D7_1220000_MeanImputer,3994,0
2-NULL,PF3D7_1142600_ImputationMarker,3688,0
2-NULL,PF3D7_1144800_MeanImputer,3712,0
2-NULL,PF3D7_1144700_MeanImputer,3711,0
2-NULL,PF3D7_1144600_MeanImputer,3710,0
2-NULL,PF3D7_1144000_MeanImputer,3706,0
2-NULL,PF3D7_1143900_MeanImputer,3705,0
2-NULL,PF3D7_1143700_ImputationMarker,3703,0
2-NULL,PF3D7_1143700_MeanImputer,3702,0
2-NULL,PF3D7_1143600_ImputationMarker,3701,0
2-NULL,PF3D7_1143400_MeanImputer,3698,0
2-NULL,PF3D7_1143100_MeanImputer,3695,0
2-NULL,PF3D7_1143000_ImputationMarker,3694,0
2-NULL,PF3D7_1142900_ImputationMarker,3692,0
2-NULL,PF3D7_1142700_MeanImputer,3689,0
2-NULL,PF3D7_1142600_MeanImputer,3687,0
2-NULL,PF3D7_1145000_MeanImputer,3715,0
2-NULL,PF3D7_1142500_MeanImputer,3686,0
2-NULL,PF3D7_1142400_MeanImputer,3685,0
2-NULL,PF3D7_1142200_ImputationMarker,3683,0
2-NULL,PF3D7_1142100_MeanImputer,3681,0
2-NULL,PF3D7_1142000_ImputationMarker,3680,0
2-NULL,PF3D7_1141900_ImputationMarker,3678,0
2-NULL,PF3D7_1141800_MeanImputer,3676,0
2-NULL,PF3D7_1141600_MeanImputer,3674,0
2-NULL,PF3D7_1141500_ImputationMarker,3673,0
2-NULL,PF3D7_1141400_MeanImputer,3671,0
2-NULL,PF3D7_1141200_ImputationMarker,3669,0
2-NULL,PF3D7_1141000_ImputationMarker,3666,0
2-NULL,PF3D7_1140900_MeanImputer,3664,0
2-NULL,PF3D7_1144800_ImputationMarker,3713,0
2-NULL,PF3D7_1145200_MeanImputer,3717,0
2-NULL,PF3D7_1127600_MeanImputer,3529,0
2-NULL,PF3D7_1147900_ImputationMarker,3745,0
2-NULL,PF3D7_1200300_MeanImputer,3766,0
2-NULL,PF3D7_1200200_ImputationMarker,3765,0
2-NULL,PF3D7_1200100_MeanImputer,3763,0
2-NULL,PF3D7_1150400_MeanImputer,3762,0
2-NULL,PF3D7_1150300_ImputationMarker,3761,0
2-NULL,PF3D7_1150200_ImputationMarker,3759,0
2-NULL,PF3D7_1149900_ImputationMarker,3757,0
2-NULL,PF3D7_1149500_MeanImputer,3754,0
2-NULL,PF3D7_1149400_MeanImputer,3753,0
2-NULL,PF3D7_1149200_MeanImputer,3751,0
2-NULL,PF3D7_1149000_MeanImputer,3750,0
2-NULL,PF3D7_1148800_MeanImputer,3748,0
2-NULL,PF3D7_1148000_MeanImputer,3746,0
2-NULL,PF3D7_1147600_MeanImputer,3742,0
2-NULL,PF3D7_1145400_MeanImputer,3718,0
2-NULL,PF3D7_1147500_ImputationMarker,3741,0
2-NULL,PF3D7_1147400_ImputationMarker,3739,0
2-NULL,PF3D7_1146700_ImputationMarker,3733,0
2-NULL,PF3D7_1146600_MeanImputer,3731,0
2-NULL,PF3D7_1146500_ImputationMarker,3730,0
2-NULL,PF3D7_1146500_MeanImputer,3729,0
2-NULL,PF3D7_1146300_ImputationMarker,3728,0
2-NULL,PF3D7_1146200_MeanImputer,3726,0
2-NULL,PF3D7_1146000_MeanImputer,3725,0
2-NULL,PF3D7_1145800_MeanImputer,3723,0
2-NULL,PF3D7_1145700_MeanImputer,3722,0
2-NULL,PF3D7_1145600_ImputationMarker,3721,0
2-NULL,PF3D7_1145500_MeanImputer,3719,0
2-NULL,PF3D7_1140800_MeanImputer,3663,0
2-NULL,PF3D7_1140700_MeanImputer,3662,0
2-NULL,PF3D7_1140500_MeanImputer,3660,0
2-NULL,PF3D7_1131000_MeanImputer,3562,0
2-NULL,PF3D7_1132900_ImputationMarker,3586,0
2-NULL,PF3D7_1132800_ImputationMarker,3584,0
2-NULL,PF3D7_1132400_MeanImputer,3579,0
2-NULL,PF3D7_1132300_MeanImputer,3578,0
2-NULL,PF3D7_1132200_MeanImputer,3577,0
2-NULL,PF3D7_1132000_MeanImputer,3575,0
2-NULL,PF3D7_1131900_ImputationMarker,3574,0
2-NULL,PF3D7_1131800_MeanImputer,3572,0
2-NULL,PF3D7_1131500_ImputationMarker,3570,0
2-NULL,PF3D7_1131500_MeanImputer,3569,0
2-NULL,PF3D7_1131400_ImputationMarker,3568,0
2-NULL,PF3D7_1131200_ImputationMarker,3565,0
2-NULL,PF3D7_1131100_MeanImputer,3563,0
2-NULL,PF3D7_1130900_MeanImputer,3561,0
2-NULL,PF3D7_1140400_MeanImputer,3659,0
2-NULL,PF3D7_1130800_ImputationMarker,3560,0
2-NULL,PF3D7_1130400_MeanImputer,3555,0
2-NULL,PF3D7_1130100_ImputationMarker,3553,0
2-NULL,PF3D7_1130100_MeanImputer,3552,0
2-NULL,PF3D7_1130000_MeanImputer,3551,0
2-NULL,PF3D7_1129900_MeanImputer,3550,0
2-NULL,PF3D7_1129700_MeanImputer,3548,0
2-NULL,PF3D7_1129600_ImputationMarker,3547,0
2-NULL,PF3D7_1129600_MeanImputer,3546,0
2-NULL,PF3D7_1129400_MeanImputer,3544,0
2-NULL,PF3D7_1128500_MeanImputer,3536,0
2-NULL,PF3D7_1128400_MeanImputer,3535,0
2-NULL,PF3D7_1128100_MeanImputer,3532,0
2-NULL,PF3D7_1133100_MeanImputer,3587,0
2-NULL,PF3D7_1133200_MeanImputer,3588,0
2-NULL,PF3D7_1133300_ImputationMarker,3590,0
2-NULL,PF3D7_1133800_MeanImputer,3595,0
2-NULL,PF3D7_1140100_ImputationMarker,3656,0
2-NULL,PF3D7_1140100_MeanImputer,3655,0
2-NULL,PF3D7_1140000_ImputationMarker,3654,0
2-NULL,PF3D7_1139900_MeanImputer,3652,0
2-NULL,PF3D7_1139600_ImputationMarker,3649,0
2-NULL,PF3D7_1139300_MeanImputer,3647,0
2-NULL,PF3D7_1138700_MeanImputer,3643,0
2-NULL,PF3D7_1138600_MeanImputer,3642,0
2-NULL,PF3D7_1138100_ImputationMarker,3638,0
2-NULL,PF3D7_1138000_MeanImputer,3636,0
2-NULL,PF3D7_1137900_ImputationMarker,3635,0
2-NULL,PF3D7_1137700_ImputationMarker,3633,0
2-NULL,PF3D7_1137700_MeanImputer,3632,0
2-NULL,PF3D7_1137600_MeanImputer,3631,0
2-NULL,PF3D7_1137500_ImputationMarker,3630,0
2-NULL,PF3D7_1137400_MeanImputer,3628,0
2-NULL,PF3D7_1137300_MeanImputer,3627,0
2-NULL,PF3D7_1136600_MeanImputer,3622,0
2-NULL,PF3D7_1136200_MeanImputer,3619,0
2-NULL,PF3D7_1136100_ImputationMarker,3618,0
2-NULL,PF3D7_1135500_ImputationMarker,3612,0
2-NULL,PF3D7_1135300_MeanImputer,3609,0
